% # columns="iteration, evaluation, void, void, void, xmean", seed=216664, Sun Dec 31 18:59:13 2023, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 20 0 0 0 -28.616605829928623 -29.679023843001872 3.9318925335590422 -20.72795613191816 3.461397624377433 49.31642090846462 25.16252288301336 39.20785346491313 43.65360625358404 35.506007666703105 35.059689454126925 16.74070429862519 30.262946636006273 -21.38812281594629 45.54100492162508 -21.734271567546102 23.82382952822508 12.751248190946221 20.53713118542492 7.109072945723649 -20.09813858191577 22.03325341141151 36.818145079168566 -9.43069942455881 11.305252869770454 -8.557050015188917 -36.341205523822175 -45.36273873432104 31.626958383794374 -13.716774785857574
2 40 0 0 0 -28.64509212043735 -29.598657093954703 3.6496707604235072 -20.851378127248523 3.496793553459728 48.78170469987477 25.198372621266266 39.352625241376444 43.50393706666996 35.23855713435819 34.90835122684901 16.276125357905745 30.087287310770968 -21.14986564542985 45.20276415019069 -21.855759317938322 23.568855498793127 12.409560030792699 20.627181165694434 7.313441527670818 -20.279071110549804 22.003720286586095 36.50186064082055 -9.339064017461105 11.535185759163783 -8.723379375367168 -36.273856116594125 -45.21809508170028 31.274498406965165 -13.7602945856753
3 60 0 0 0 -28.624590154327663 -29.919216844310714 3.337683275816119 -21.06968567601752 3.232190959964996 48.2274185215237 25.05637077063962 38.94647900314761 43.06381599872392 35.21347163197798 34.7593961764849 16.077663038419008 29.871661704923405 -20.959212350295022 44.86017317171824 -22.22497771581589 23.420095382023135 12.441050944871126 20.41046456021911 7.384650614744424 -20.402294590887728 22.054125425012295 36.218208125015884 -9.513214417104871 11.488332456076046 -8.719459218028033 -36.31538575573857 -45.17791991884898 30.97745306935976 -13.910709297841164
4 80 0 0 0 -28.625411304272916 -29.782550892349256 3.4993600168017855 -20.799497544312565 3.290655673493993 48.0222287550154 24.976263106937335 38.794384144384416 42.646583767996084 35.24313407213405 34.71448315582744 16.174115672712944 29.95129702032816 -20.593004823144128 44.400248313652675 -22.07701342078168 23.187074313995662 12.451696158557573 20.261885885090514 7.645121694454354 -20.359712810142398 22.266226891189625 36.34893269506555 -9.45604570395762 11.42505029293402 -8.846635205507395 -36.36138572672534 -44.81294355701949 30.894597672107388 -14.104575932364117
5 100 0 0 0 -28.61121559029414 -29.89847816941788 3.5125714429271064 -21.014042760761686 3.415105549361656 47.819720867483234 25.16633546135976 38.43748290646929 42.38973317546118 35.39338541618946 34.53712185525379 16.31520850411248 29.744290036702356 -20.371461305701473 43.771938585598456 -22.001334087540187 22.978903058914437 12.325495291777107 20.08275476425016 7.730497765264304 -20.252549628053025 21.82199166389137 36.11387711300272 -8.978939185066784 11.427056384170127 -8.444402927234036 -36.23475211951636 -44.34872635526397 30.78836541682493 -14.18464432618932
6 120 0 0 0 -28.725670998908985 -29.847121357409893 3.206276476256086 -20.447892388729876 3.095079643529503 47.336065968178204 25.0470358110323 38.15413723108938 42.029049991058926 34.9604390713057 34.19573704106594 16.328428924717723 30.02665161613248 -20.101678321907666 43.282871333189 -22.352813452128363 22.693802542915595 12.093593736804355 20.237765919534088 7.467364999639912 -20.004595212776763 21.70510087661114 36.186861952369284 -8.773622411252319 11.621319456354101 -8.481716315556284 -36.26271237439848 -43.84158462586616 30.745290173025193 -14.30700571713839
7 140 0 0 0 -28.65225531920527 -29.47466440590604 3.6947265617708025 -20.41845455276398 2.909637118830034 46.56182532068641 24.520380529760555 38.0128208810341 42.09693850003571 34.752612795765636 33.69611246684624 16.56517895280118 30.365872232981715 -20.155707491657864 42.48439166594286 -22.069392500352556 21.955228640499993 11.986299484299348 20.201989297360377 7.460517896585191 -20.11365988157948 21.59943683346877 36.074766313523845 -8.614961424438413 12.113089476324474 -8.767799711110767 -36.24263180884698 -43.93363025788733 30.70647997977186 -14.818589741863924
8 160 0 0 0 -29.23989902219806 -29.396358116030985 3.2894639876656826 -20.948769291686887 2.641281930569502 46.18048096449227 24.30824898354608 37.7849490825551 41.23109174618836 34.92300151177223 33.26306522619321 16.56580959029563 30.27007173179823 -19.77396984292897 42.02314505303944 -22.05605352031601 21.76575796379548 11.704312938778271 19.944856477846866 6.917957459015093 -20.36645627650612 21.833902745951388 35.275226351686236 -8.402356192898782 11.85285065903541 -8.890817071743697 -36.18852623038083 -43.649804933238656 30.27123410670646 -14.596724177481406
9 180 0 0 0 -29.420052181685207 -29.146499627965373 3.0363367041597855 -21.031508570111882 3.0012618192479525 45.55044541124494 25.020692170748294 37.567027441193154 40.266662063647324 34.564293475877825 33.1226852551093 16.534546795717 30.013227839452295 -19.17058408889615 41.4937178676887 -22.090542939699148 21.241655877532274 10.980369879865261 20.101690359335716 6.887826784209847 -20.03913380502522 21.996422127665465 34.52368171658141 -8.658111174787853 11.937492914483084 -9.015513748675161 -35.816336575049895 -43.33403001973744 30.35321598873658 -14.55306864230074
10 200 0 0 0 -30.103300828866345 -29.138490016081754 2.7545392149693626 -21.095121186091838 2.262103445894822 44.677571998491665 25.093771155693602 38.230800653839644 40.04461437772531 34.194243288615375 32.53653598436013 15.673100284034252 29.839787223369544 -18.566355760565095 40.64887905497897 -22.063793266319568 20.905041748284507 11.3141035878089 20.39731870522608 7.177429493632749 -19.958355442627823 21.62390502798114 34.58678102010663 -7.988903374030912 12.635746554931295 -8.565533059615774 -35.423403324065966 -42.99246767331871 30.27532778314895 -14.98953068617125
11 220 0 0 0 -30.01168258047715 -29.260914814974353 3.2865912222797493 -22.065037747053367 2.2544078850492753 43.8612286035481 24.9888780586363 37.61976988127178 39.90606505557874 34.321683235932014 32.511260264395666 16.006149289305007 29.989468354665497 -18.182715408042537 40.26460942584958 -21.84893595237693 18.933006539754125 11.458081939673605 20.32098564801911 7.480268661170785 -20.172561763345566 22.018493537749755 33.26028887193998 -8.213019977277462 12.951094877305414 -8.104302430782088 -35.24553333907612 -42.89671746976923 29.951933791830953 -15.27597029025022
12 240 0 0 0 -30.236878169878576 -29.855367243823746 3.3971707552666386 -20.943699158797397 2.970903847275863 42.986648651423465 24.41921934957691 37.48644141623302 39.168920734415074 33.65678121466012 32.44089873367606 14.921591876331743 29.422735265807706 -18.395851672455837 39.902342572178725 -20.220303691018078 19.854719189835272 12.129818526016559 19.6491305838112 7.229163239722933 -19.79350594218933 22.878712426537692 32.75125566194435 -8.324710595864998 12.067796541414317 -8.872128020478756 -35.17298650636941 -41.13255613022573 29.332610695074635 -16.005169630374173
12 240 0 0 0 -30.236878169878576 -29.855367243823746 3.3971707552666386 -20.943699158797397 2.970903847275863 42.986648651423465 24.41921934957691 37.48644141623302 39.168920734415074 33.65678121466012 32.44089873367606 14.921591876331743 29.422735265807706 -18.395851672455837 39.902342572178725 -20.220303691018078 19.854719189835272 12.129818526016559 19.6491305838112 7.229163239722933 -19.79350594218933 22.878712426537692 32.75125566194435 -8.324710595864998 12.067796541414317 -8.872128020478756 -35.17298650636941 -41.13255613022573 29.332610695074635 -16.005169630374173
