% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=179426, Sun Dec 31 19:40:23 2023
1 20 0.4736416401216979 1.0000483345014077 1.0 1.0 1.0000016666680556 1.000003333338889 1.0000050000125 1.000006666688889 1.0000083333680556 1.00001000005 1.0000116667347225 1.0000133334222225 1.0000150001125006 1.0000166668055563 1.00001833350139 1.0000200002000015 1.0000216669013906 1.0000233336055577 1.0000250003125026 1.0000266670222253 1.000028333734726 1.0000300004500045 1.000031667168061 1.0000333338888951 1.0000350006125072 1.0000366673388972 1.000038334068065 1.0000400008000108 1.0000416675347343 1.000043334272236 1.0000450010125153 1.0000466677555726 1.0000483345014077
2 40 0.46458424741813603 1.0507008755743459 0.9636909842884425 0.9636909842884425 0.9699894326201869 0.9778709821469979 0.9825606454118169 0.9875946216597761 0.9902571885268088 0.9940817060021343 0.995473119172324 0.9973938548993195 0.9992473601103836 1.0000120030229855 1.0000130321900909 1.0000184619760664 1.0000214158674874 1.000025673018287 1.0000276176420477 1.000028680060211 1.0000306190872252 1.0000348617608414 1.0000376817549539 1.0003640189769372 1.0010580868199161 1.0014737486085992 1.0028298913024005 1.0036733763724008 1.0051639363279186 1.0093705243593991 1.015906349119066 1.034728898369816 1.0507008755743459
3 60 0.47069710862069564 1.0638709070025287 0.9506019733022241 0.9506019733022241 0.961480732164676 0.9690930132174983 0.9712757855524154 0.9797146949641978 0.9826306147605782 0.9864437633221651 0.9875160743017828 0.9893540687871469 0.9918613582006364 0.9940061454234351 0.9963569232803098 0.9972521920803004 0.9988316584171522 0.9992459890580813 0.9995189802445945 1.0001840991673068 1.000838910151884 1.0012105841156667 1.0018800030623451 1.0027603671545644 1.002887286215104 1.005462365986254 1.0092087512086763 1.012927048684299 1.0132648770516808 1.0158629941977058 1.034656020814661 1.0468477350174465 1.0638709070025287
4 80 0.4804049509952506 1.0818958180565288 0.9456447838870935 0.9456447838870935 0.9536303046036841 0.9610156682661891 0.9694869180527018 0.9766085730767843 0.9792323620801245 0.9816888186321523 0.9844159686043074 0.9855034552903756 0.9872662998371684 0.9884903839417917 0.9908371398985827 0.9923090836106704 0.9939701818967664 0.9960971212974449 0.9982594551891577 1.0000429109844569 1.0013273649664383 1.002079951683981 1.0052363928115284 1.0057442932910095 1.0059422779570057 1.0093336391442098 1.0127982422418658 1.015211023359091 1.021087255236178 1.028679140116417 1.0431725452871734 1.0481771072128203 1.0818958180565288
5 100 0.49816295664560223 1.0960049455149643 0.940253130071849 0.940253130071849 0.947334365601626 0.9575782944687738 0.9651576045747471 0.9669014507766851 0.9713826755863632 0.9768572221048509 0.9786934230519885 0.9817049953487357 0.9843187917899904 0.9850099631475767 0.9879533535971432 0.988860145849469 0.9924962105324675 0.995971035720056 0.9976406009415061 0.998287971691492 0.9996930272503077 1.0010982845961622 1.0045474619817314 1.0083156413346015 1.0118630812355 1.0167450738190522 1.017792844636289 1.0234546134322617 1.0314893563059606 1.03494568987749 1.0477204520215218 1.058618411070487 1.0960049455149643
6 120 0.5237678448072476 1.1190707345257445 0.93676916526124 0.93676916526124 0.942358481775469 0.953725303104067 0.9566282825891635 0.958966982388407 0.9641529807929348 0.9696475700126869 0.9738342204445612 0.9766815113362775 0.9791679046094652 0.9845841152930253 0.9860919114994557 0.9877074139780496 0.9927287321403667 0.9939805906544813 0.9981695006115173 1.0000810252090357 1.0003289236472561 1.0030810680246824 1.0064797291125385 1.0112067774589022 1.0130511810878993 1.0166948652612156 1.0225112537307304 1.0296162407243643 1.032564875981922 1.0355864507308314 1.0482586625983592 1.0597868106574424 1.1190707345257445
7 140 0.5552684968697557 1.1516422940017546 0.9313994926055533 0.9313994926055533 0.9382242786168326 0.941167595620922 0.9528923951462701 0.9582656575117257 0.9611132035610923 0.9698654422631691 0.9700923440607094 0.9749850593822906 0.9781967385859747 0.9794825938005447 0.9852252514955769 0.9879386519437471 0.9907410235426709 0.9955325190971259 0.996488199065072 0.9983976514608079 1.0018057431372436 1.0047900306599031 1.0070299037650727 1.0099756252271945 1.0120170683103669 1.0135382299339104 1.0274618292381663 1.0311376703916177 1.0361971188155057 1.040817539398905 1.0558047634538616 1.0594162191302094 1.1516422940017546
8 160 0.605518404495536 1.1904556562597017 0.9276847553362214 0.9276847553362214 0.9314381450933434 0.9408780301047978 0.9481392965350977 0.9543831045238077 0.9566321470899103 0.963108328787117 0.9673009516669947 0.9715152121034868 0.977719061319478 0.9779133715213423 0.9801941074610392 0.9832049465141447 0.9896090363494384 0.9905724670713909 0.9967031710466444 0.9982199439532992 1.00094291108974 1.0053312759121837 1.005543734187019 1.0113245732370053 1.014609065068445 1.0222818983229944 1.031622684268587 1.0338493997849423 1.0352604503622318 1.0459859778247762 1.0597871753905428 1.0634312099755094 1.1904556562597017
9 180 0.6734534152277859 1.2212374565851023 0.9216708289381425 0.9216708289381425 0.9298943736652987 0.935100133546884 0.9451648565127788 0.9505730552512264 0.9535117004642053 0.9543833285461647 0.9606084121296474 0.9718122114265171 0.972685862571841 0.976081779394763 0.9773883306416975 0.9855864473698883 0.9885250014235514 0.9898027762215084 0.9937742452280911 0.9959436647197556 0.9984118234351251 1.0029960793356056 1.0086089038119328 1.0127137368656014 1.0181897848428458 1.0231702593483682 1.029845722923692 1.0343943908039734 1.0370840762160984 1.047140082064997 1.059318839229026 1.0648617207734947 1.2212374565851023
10 200 0.7465744584092041 1.2570664472702628 0.9218038429338873 0.9218038429338873 0.9254084867961727 0.9306655750110278 0.9415365992333097 0.9483920577986563 0.9496959346608107 0.9520221897324013 0.9595466616268765 0.9645400035392712 0.9689281146129154 0.9722283050107408 0.9769633956977897 0.9784479935472482 0.9843907589309383 0.989209186779978 0.9909878985042869 0.9939400375736958 0.9982566113407367 1.0035354443276807 1.0108491824061474 1.0158438152473885 1.021556959977927 1.0248223287469544 1.0280593206983466 1.0335965965639855 1.0385853799859464 1.0434739041817702 1.0564739988888432 1.0755865840961256 1.2570664472702628
