% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=179426, Sun Dec 31 19:40:23 2023
1 20 -0.017463331218499203 -0.0037714260315785063 0.003658986608785119 0.020313264482037345 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
2 40 -0.02404220051708218 -0.005675247381320094 0.0055268444257096615 0.026049430144884676 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
3 60 -0.02321390508516733 -0.006645453202334781 0.00675851098745851 0.03435345846887211 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
4 80 -0.032596087665918566 -0.008570939061058509 0.0073544044258539365 0.04126587366995543 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
5 100 -0.03549381628557698 -0.00894832446639027 0.008630560693665974 0.04049663071310245 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
6 120 -0.04946690671291999 -0.01036100681007255 0.010045917366584374 0.04989303276307661 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
7 140 -0.054667362181740675 -0.012967358232479586 0.01188267376458796 0.0540292720177377 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
8 160 -0.06928663612706144 -0.014520447601158646 0.012738525656285698 0.0630585019528787 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
9 180 -0.0862749164314929 -0.01626017583389623 0.012786677413571854 0.0701857256842468 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
10 200 -0.0911955553606011 -0.016588618358955462 0.014509291137505995 0.07875146539603256 0.9686449012363882 0.972896380929363 0.9784910837442898 0.9825114261311497 0.9879645888078081 0.989211287088793 0.9910660412966783 0.9947692828606076 0.9957852213585255 0.9963323401736588 0.9975129964229179 0.9980824471677732 0.9992635202419893 0.9996640938767333 0.9998814567317184 1.000437576003585 1.0007429542682134 1.0013711803448302 1.0019021564808865 1.0021519346920333 1.0034822687518374 1.004236252836272 1.004819866152135 1.0058168090194435 1.0063838417477513 1.0069172026953872 1.009532042005996 1.0163545091666997 1.0316772924793987 1.0486893222734053
